node_tag,floor,coord_x_m,coord_y_m,coord_z_m,ux_m,uy_m,uz_m,rx_rad,ry_rad,rz_rad
25,P2,7.502,0.001,11.88,0.048130561264,0.001414612772,7.0609471e-05,-0.00017039661,0.004037813795,-0.001266255283
26,P2,17.502,0.001,11.88,0.048207537391,-8.0887823e-05,-7.6645561e-05,-1.6123631e-05,0.003915956458,-0.000564614963
27,P2,17.502,8.901,11.88,0.064681373763,-7.1820037e-05,0.000228161599,-2.8283397e-05,0.004884559508,0.000226145884
28,P2,7.502,8.901,11.88,0.083309070731,0.001428648164,0.000186298956,-0.000142079552,0.007535757086,-6.199385e-05
29,P2,0.002,8.901,11.88,0.038018328656,-0.004987427757,-6.7292046e-05,0.000195464725,0.003402938116,0.000625191321
30,P2,7.502,16.151,11.88,0.040615737021,0.001406519147,0.000159368437,-0.000136475451,0.002745150813,0.002687046158
31,P2,17.502,16.151,11.88,0.040269960949,-7.3923619e-05,-0.000119725866,-7.23759e-07,0.002545000075,0.000712126201
32,P2,27.471,0.001,11.88,0.048759619678,0.000278444584,-9.4340612e-05,-6.3932897e-05,0.00443530793,0.0001976781
33,P3,7.502,0.001,15.84,0.063313384552,0.002087984288,8.378846e-05,-0.000186216702,0.002984278806,-0.00190116671
34,P3,17.502,0.001,15.84,0.06278070606,-8.5790788e-05,-0.000103736897,3.2656701e-05,0.002678677992,-0.000616572122
35,P3,17.502,8.901,15.84,0.083684037695,-9.2957825e-05,0.000251741554,2.6215349e-05,0.003554120489,0.000542065792
36,P3,7.502,8.901,15.84,0.112380105852,0.002090881248,0.000210124787,-0.000159969081,0.006146675374,-0.000187407814
37,P3,0.002,8.901,15.84,0.050723059454,-0.005941290206,-8.3449389e-05,-1.8941685e-05,0.002478470972,0.000508387575
38,P3,7.502,16.151,15.84,0.051347898193,0.00203910021,0.000163770566,-9.0032651e-05,0.002083673982,0.003455137473
39,P3,17.502,16.151,15.84,0.050947540129,-8.4977138e-05,-0.000132844655,-1.3367519e-05,0.001811612945,0.001050829645
40,P3,27.471,0.001,15.84,0.062279363695,0.000700899032,-0.000104978729,-0.000114357542,0.002234581334,0.000230890323
41,P4,7.502,0.001,19.8,0.074679164446,0.002850041201,9.1786749e-05,-0.000162540395,0.001878573287,-0.002704731882
42,P4,17.502,0.001,19.8,0.073878745753,-0.000499980641,-0.000127576907,0.000155565503,0.002210412223,-0.000555190633
43,P4,17.502,8.901,19.8,0.096774262111,-0.000453333158,0.000259072438,4.2939185e-05,0.002208602698,0.000953223177
44,P4,7.502,8.901,19.8,0.134842561588,0.002910864428,0.000219614419,-0.000176763307,0.004444420627,-0.000634457748
45,P4,0.002,8.901,19.8,0.05944121113,-0.0060104106,-9.5583943e-05,-5.6207849e-05,0.001744528734,2.570096e-05
46,P4,7.502,16.151,19.8,0.067534687857,0.00294522402,5.0897958e-05,3.4636366e-05,-0.000264562447,0.00974794587
47,P4,17.502,16.151,19.8,0.059003633871,-0.000444899016,-0.000148079265,-4.4957417e-05,0.000476518676,0.002057227672
49,P4,27.502,0.001,19.8,0.070799992668,0.001286335954,-0.000168676465,-0.00018136103,0.001971209142,0.000211395705
50,base,37.491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,S1,37.491,-0.0,3.96,0.008838005991,-0.00053862238,-3.7822962e-05,0.000219485343,0.003544552356,-0.000298554374
52,base,37.491,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,S1,37.491,16.15,3.96,0.010322944681,0.000327795407,-3.5291323e-05,0.000114805681,0.00430734359,0.000401072434
54,base,37.491,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,S1,37.491,8.9,3.96,0.014782157755,-0.001042719465,-1.1448785e-05,0.000542868318,0.006132432527,-8.4321671e-05
56,base,27.516,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,S1,27.516,8.9,3.96,0.015005300959,-0.000188166911,-4.824115e-06,9.051949e-05,0.006200137408,0.000248868569
60,base,27.516,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,S1,27.516,16.15,3.96,0.009999414979,0.00078033209,-2.8964676e-05,-0.000272410697,0.003897431323,0.000209023658
62,base,47.491,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,S1,47.491,8.9,3.96,0.015561084679,-0.000478924797,-7.523664e-06,0.000292082622,0.005982653643,0.00010876011
64,base,47.491,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,S1,47.491,16.15,3.96,0.011378789463,-0.000604192153,-7.2407562e-05,0.000308210781,0.004605931807,7.7365062e-05
66,base,57.491,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,S1,57.491,16.15,3.96,0.010259702612,-0.001361631936,-1.6369571e-05,0.000674066967,0.004318220026,0.000139407789
68,base,67.67,16.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,S1,67.67,16.352,3.96,0.000674992156,-0.000425050074,9.303692e-06,0.000195397393,0.000293958272,8.636148e-06
70,base,67.404,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,S1,67.404,8.9,3.96,0.013515791737,-0.001253907395,4.2369011e-05,0.000677216265,0.005484882181,0.00031730009
72,base,67.447,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,S1,67.447,0.075,3.96,0.0,0.0,0.0,0.0,0.0,0.0
74,base,57.491,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,S1,57.491,0.038,3.96,0.008625382585,1.9784738e-05,-1.7095033e-05,-7.819822e-06,0.003701874492,6.037921e-06
76,base,57.491,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,S1,57.491,8.9,3.96,0.013285063562,-0.001372417498,-6.82121e-06,0.000679945387,0.005514416242,0.000177760123
78,base,47.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,S1,47.491,0.0,3.96,0.009575270522,-0.000148037375,7.27791e-07,6.8013784e-05,0.003958344585,3.4819593e-05
80,base,72.491,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,S1,72.491,0.038,3.96,0.0,0.0,0.0,0.0,0.0,0.0
82,base,72.491,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,S1,72.491,16.15,3.96,0.007195259922,0.000104010225,-8.1003671e-05,0.000223228897,0.002978563847,0.000564677919
84,base,72.491,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,S1,72.491,8.9,3.96,0.012550760834,-0.000177127856,-9.1098442e-05,0.000298528609,0.005227452004,0.000260412012
86,base,44.981,16.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,S1,44.981,16.332,3.96,0.013986184027,0.000580669964,0.000183344667,-2.5014456e-05,0.005273411771,-0.000128506873
88,P1,37.491,-0.0,7.92,0.0250099507,-0.001311792417,-4.3674393e-05,0.000180613607,0.003200256569,-0.000260995617
89,P1,37.491,16.15,7.92,0.026936543743,-0.003129703616,-7.0582646e-05,0.001911764864,0.003177098172,0.000802144868
90,P1,37.491,8.9,7.92,0.038009100208,-0.004428156293,-2.289757e-05,0.001183190587,0.004265042777,-0.000168643342
91,P1,27.516,8.9,7.92,0.038188972701,-0.000681161079,-9.64823e-06,0.00015395316,0.004130490295,0.000497737138
93,P1,27.516,16.15,7.92,0.026459029681,0.000978891481,-3.8183459e-05,0.000292031277,0.003207756773,0.000424675974
94,P1,47.491,8.9,7.92,0.03624202921,-0.002710889539,-1.5047328e-05,0.00088537371,0.003525468164,0.000217520219
95,P1,47.491,16.15,7.92,0.027442801978,-0.002465290156,-0.000144815123,0.000634800935,0.002366274269,0.000154730123
96,P1,57.491,16.15,7.92,0.027361794768,-0.005230693016,-3.2739141e-05,0.001266378355,0.003455752295,0.000278815578
97,P1,67.67,16.352,7.92,0.01840238843,-0.006389871188,8.2058562e-05,0.002306842236,0.00202808725,0.000746772734
98,P1,67.404,8.9,7.92,0.0328173668,-0.005711476061,8.4738022e-05,0.001618010743,0.00292211279,0.000634600179
99,P1,67.447,0.075,7.92,0.0,0.0,0.0,0.0,0.0,0.0
100,P1,57.491,0.038,7.92,0.024136161621,4.4727032e-05,-3.4190065e-05,-2.604826e-06,0.003477472955,1.2075842e-05
101,P1,57.491,8.9,7.92,0.034208099025,-0.005280664947,-1.364242e-05,0.001280722198,0.003857561566,0.000355520246
102,P1,47.491,0.0,7.92,0.024399096134,-0.000485188844,1.455582e-06,9.5512168e-05,0.0026507854,6.9639186e-05
103,P1,72.491,0.038,7.92,0.0,0.0,0.0,0.0,0.0,0.0
104,P1,72.491,16.15,7.92,0.018399411656,-0.003951986624,-0.000162007341,0.002101013674,0.002024692835,0.001129355837
105,P1,72.491,8.9,7.92,0.03259979641,-0.004020181739,-0.000182196883,0.001851477791,0.003787007445,0.000520824024
106,S1,61.968,18.912,3.96,0.019843871234,-0.004887453284,-0.001142573816,0.000520401426,0.002205670861,-0.000240866199
107,P1,61.968,18.912,7.92,0.028578327844,-0.006948242933,-0.001142573816,0.000520401426,0.002205670861,-0.000240866199
108,S1,61.968,23.625,3.96,0.020979073632,-0.004887453284,0.001310078107,0.000520401426,0.002205670861,-0.000240866199
109,P1,61.968,23.625,7.92,0.029713530241,-0.006948242933,0.001310078107,0.000520401426,0.002205670861,-0.000240866199
110,S1,61.968,28.337,3.96,0.022114035163,-0.004887453284,0.003762209627,0.000520401426,0.002205670861,-0.000240866199
111,P1,61.968,28.337,7.92,0.030848491772,-0.006948242933,0.003762209627,0.000520401426,0.002205670861,-0.000240866199
116,S1,44.981,20.452,3.96,0.029786575994,0.001955786941,0.004966140895,0.00098077833,0.000560903146,-0.001261497813
117,P1,44.981,20.452,7.92,0.032007752453,-0.001928095247,0.004966140895,0.00098077833,0.000560903146,-0.001261497813
118,S1,37.491,20.452,3.96,0.028257075527,0.015563977581,0.009512177879,0.00250928086,0.000947305721,-0.001025390167
119,P1,37.491,20.452,7.92,0.032008406183,0.005627225375,0.009512177879,0.00250928086,0.000947305721,-0.001025390167
120,P1,44.981,16.332,7.92,0.027586106347,-0.001926450875,0.000366689334,0.001559490305,-0.00019508167,-0.000257013746
121,P1,37.491,0.181,7.92,0.04261353196,-0.004426300281,-0.012806291283,0.000410881506,0.001498222751,-0.000453225607
122,P2,37.491,0.181,11.88,0.050210519571,-0.0037712317,-0.012823449564,-0.000666209309,0.002279667266,-0.00061192575
123,P1,37.49,16.448,7.92,0.027993456465,0.005626874267,-0.000699015291,0.002493121795,0.002136637559,-0.000637420769
124,P2,37.49,16.448,11.88,0.038724965989,-0.004199582567,-0.000696466574,0.002477096967,0.001996620699,-0.000301357172
125,P1,37.491,9.081,7.92,0.041799787149,-0.00306965414,-0.022020391097,0.001372758806,0.005205042783,0.000742450648
126,P2,37.491,9.081,11.88,0.065340938768,-0.00377682359,-0.022044412366,-0.000606406344,0.005049230407,0.000520235172
127,P1,27.491,9.081,7.92,0.041313395188,0.000976146673,-0.007023243888,0.000133635362,0.005212770552,0.003519701193
128,P2,27.491,9.081,11.88,0.065050388892,0.00173539675,-0.007025373888,-0.000441480346,0.004604228426,0.005261501673
129,P1,27.491,0.181,7.92,0.042456659278,-0.000753935581,0.001895204002,-0.000356784134,0.00187868021,0.000193359915
130,P2,27.491,0.181,11.88,0.050592992844,0.001035030119,0.001891388369,-0.000570284723,0.002404483204,-0.000991302962
131,P1,27.491,16.332,7.92,0.027906433904,0.000429649947,-0.00968340997,-0.000277516001,0.002315247081,0.000946615468
132,P2,27.491,16.332,11.88,0.039572543971,0.001753012482,-0.009690512656,-0.000391079672,0.002558388209,0.000774377216
133,P1,47.491,9.081,7.92,0.034588206558,-0.002455393156,-0.007229680045,0.000989283063,0.001660233369,0.000219466606
134,P2,47.491,9.081,11.88,0.042606429799,-0.0056876902,-0.007236846817,0.000557218729,0.002219531927,0.000490655233
135,P1,47.49,16.448,7.92,0.027773180149,-0.002898742655,-0.002550776653,0.000853230359,0.002424087012,-0.00029552165
136,P2,47.49,16.448,11.88,0.038280249101,-0.006225353744,-0.002569003772,0.000859619825,0.002085065017,-0.000117682174
137,P1,57.491,16.332,7.92,0.027969257955,-0.007343506895,-0.009225110005,0.000263418496,0.00212908353,-9.6020409e-05
138,P2,57.491,16.332,11.88,0.038120157569,-0.008289723386,-0.009225155417,0.000198966402,0.002345819912,-3.218087e-05
139,P1,67.491,16.332,7.92,0.02795689305,-0.008278546951,-0.014667129661,0.000520401426,0.002205670861,-0.000240866199
140,P2,67.491,16.332,11.88,0.03797808346,-0.010174029617,-0.014651363195,0.000423073148,0.002249637257,8.7812468e-05
141,P1,67.491,9.082,7.92,0.03457714848,-0.006778242102,-0.016077000376,0.001211481415,0.001889932993,0.000450519797
142,P2,67.491,9.082,11.88,0.042842502408,-0.010166940455,-0.016075326039,0.000479115824,0.002067144685,0.000354248268
143,P1,67.491,0.182,7.92,0.042997118241,-0.005619971521,-0.019420966797,0.001630461819,0.001913400555,0.000642189038
144,P2,67.491,0.182,11.88,0.051301983035,-0.010152120694,-0.019424426296,0.000666885292,0.00215365943,0.000356698864
145,P1,57.491,0.182,7.92,0.043318011427,-0.005313978783,-0.013350245805,0.001073660054,0.001544500318,0.000357890783
146,P2,57.491,0.182,11.88,0.051075192512,-0.008262184057,-0.013354666292,0.000408499434,0.002101587425,0.000260612594
147,P1,57.491,9.081,7.92,0.034626544237,-0.005231424567,-0.01052371604,0.001108450204,0.001441839607,0.000413976673
148,P2,57.491,9.081,11.88,0.042009872131,-0.008275665677,-0.010530931461,0.000397465644,0.002084297033,0.000409041316
149,P1,47.491,0.182,7.92,0.043017599939,-0.002740356876,-0.011691642361,0.001004305219,0.001413256339,0.000347532188
150,P2,47.491,0.182,11.88,0.050736033817,-0.005697555094,-0.011696485334,0.000549852332,0.002159160764,0.000363744961
151,P1,72.491,0.182,7.92,0.042973836002,-0.003988074825,-0.029428259342,0.002161375346,0.002085495325,0.000715493417
152,P2,72.491,0.182,11.88,0.051335791346,-0.009182488188,-0.029448122696,0.000610589571,0.002215855918,0.000574974523
153,P1,72.491,16.332,7.92,0.018511192528,-0.006962745494,-0.024905040016,0.00068608358,0.005885292181,6.4569998e-05
154,P2,72.491,16.332,11.88,0.037903933466,-0.009191895318,-0.024934362644,0.000379405999,0.003330885613,0.000300228173
155,P2,44.981,20.452,11.88,0.037461520961,-0.006697871192,0.004937382318,0.001305239873,0.000743521961,-0.000170184289
156,P2,37.491,20.452,11.88,0.037469955391,-0.004202204434,0.009514234456,0.002528863899,0.00086267804,0.000205670158
157,P1,72.491,9.082,7.92,0.034554588417,-0.003916638195,-0.025954735514,0.002386692035,0.00206630739,0.001341998974
158,P2,72.491,9.082,11.88,0.04285275914,-0.009193829683,-0.025986107076,0.000496139504,0.002129891375,0.000809265627
159,P2,44.981,16.332,11.88,0.038418596442,-0.006701141596,0.000429383618,0.000780846769,0.001052537485,0.00040913634
160,P3,37.491,0.181,15.84,0.061775624389,-0.000828054529,-0.012828551677,-0.000796557796,0.002515219328,-0.000737888084
161,P2,37.491,16.332,11.88,0.039854892933,-0.003767782321,-0.025082872065,-0.00063696364,0.002998131339,0.002217182134
162,P3,37.491,16.332,15.84,0.05072351351,-0.00087595221,-0.025068034157,-0.000660373134,0.002105836458,0.002162319909
163,P3,37.491,9.081,15.84,0.08403792221,-0.000848378844,-0.022047782448,-0.00073744857,0.003652022012,0.000826294788
164,P3,27.491,9.081,15.84,0.08377824714,0.003765716423,-0.007024540559,-0.000565961008,0.003455793509,0.004985065042
165,P3,27.491,0.181,15.84,0.061647897593,0.003113979811,0.001889340706,-0.000614237703,0.002586900423,-0.001456044476
166,P3,27.491,16.332,15.84,0.050668394905,0.003775234423,-0.009704159504,-0.000545679879,0.002208288959,0.001070186953
167,P3,47.491,9.081,15.84,0.051509884339,-0.007654926882,-0.007236628022,0.000463176187,0.00212615529,0.000463151703
168,P2,47.491,16.332,11.88,0.038476229551,-0.005700226709,-0.004496797677,0.000456444682,0.002767074207,0.000236254149
169,P3,47.491,16.332,15.84,0.048775363666,-0.007632758616,-0.004504935008,0.000452574144,0.001876227651,-0.000163017107
170,P3,57.491,16.332,15.84,0.048607322917,-0.009224996753,-0.009236938645,0.000213355214,0.002138632101,-2.9585277e-05
171,P3,67.491,16.332,15.84,0.048440167622,-0.012004735116,-0.014653831018,0.000391876012,0.002356072571,0.00019407889
172,P3,67.491,9.082,15.84,0.051511100555,-0.012013638072,-0.016070501498,0.000371173753,0.002170805838,0.000499922823
173,P3,67.491,0.182,15.84,0.060803109989,-0.012026777321,-0.019425335828,0.000359901229,0.002223143383,0.000394191202
174,P3,57.491,0.182,15.84,0.060990087289,-0.009240589924,-0.013354725523,0.000202340387,0.00226793498,0.000288461144
175,P3,57.491,9.081,15.84,0.050764465551,-0.009232411496,-0.01054181528,0.000179064727,0.002160799986,0.000450348021
176,P3,47.491,0.182,15.84,0.061296705277,-0.007661699796,-0.011699002078,0.000456647892,0.0023345996,0.000279647785
177,P3,72.491,0.182,15.84,0.060777309868,-0.01057440984,-0.029457622966,0.000248979772,0.002274636214,0.000589041605
178,P3,72.491,16.332,15.84,0.048495105736,-0.010553099537,-0.024937120636,0.000261604849,0.00219642496,0.000410091735
179,P3,72.491,9.082,15.84,0.051511671891,-0.010561539575,-0.026008375651,0.000255363478,0.002150037446,0.000618000799
180,P4,37.491,0.181,19.8,0.070808489723,0.002188076793,-0.012829602714,-0.000832970656,0.001757011149,-0.000974142641
182,P4,37.491,16.331,19.8,0.058071917968,0.002089109464,-0.02505566593,-0.000639738896,0.001295859762,0.002175675853
183,P4,37.491,9.081,19.8,0.097967943559,0.002139356918,-0.022046506596,-0.000720138127,0.002853718092,0.000861654433
184,P4,27.491,9.081,19.8,0.097319744078,0.006136691015,-0.007023930574,-0.000568278671,0.002357174857,0.004003129919
185,P4,27.491,0.181,19.8,0.070910280026,0.005631599391,0.001887641131,-0.000758192062,0.002080804719,-0.001696617726
187,P4,27.491,16.331,19.8,0.058349167102,0.006127900972,-0.009708891416,-0.000524072034,0.001699858698,0.001506712817
188,P4,47.491,9.081,19.8,0.059981777792,-0.009406618897,-0.007239404274,0.000428971533,0.002059733332,0.000615082745
190,P4,47.491,16.331,19.8,0.057413035458,-0.009404166407,-0.004513862021,0.000448253552,0.001557030909,5.2985988e-05
192,P4,57.491,16.331,19.8,0.057159178168,-0.01002674758,-0.009238104202,0.000161594451,0.001752253593,0.000210313244
194,P4,67.491,16.331,19.8,0.05710681739,-0.013392111243,-0.014659746023,0.000278409569,0.00192886113,0.000254802875
196,P4,67.491,9.081,19.8,0.060071533384,-0.013396671379,-0.01606948719,0.00030621016,0.002068647133,0.000562595678
198,P4,67.491,0.181,19.8,0.069684523939,-0.01340005552,-0.019428466282,0.000353457628,0.002000687136,0.000426468504
200,P4,57.491,0.181,19.8,0.069849409202,-0.010042025652,-0.013355075709,0.000238968644,0.001772641167,0.000383079837
201,P4,57.491,9.081,19.8,0.059533509317,-0.010034108473,-0.010543817533,0.000232135484,0.002164527711,0.0006032013
203,P4,47.491,0.181,19.8,0.070215283103,-0.009408308361,-0.011699820471,0.000445776525,0.001671023864,0.000325933799
205,P4,72.491,0.181,19.8,0.06967429984,-0.011517688555,-0.029459691963,0.000282641762,0.002166723295,0.000617719795
207,P4,72.491,16.331,19.8,0.057103861379,-0.011505753842,-0.024934777858,0.000201371371,0.002146220872,0.000450325117
208,P3,77.391,9.081,15.84,0.051513492796,-0.007524559543,-0.036764468214,0.000269542747,0.002212084829,0.000650743803
209,P4,77.391,9.081,19.8,0.060077100224,-0.008552268818,-0.036764733882,0.000270043906,0.002212927761,0.000655853012
210,P3,77.391,16.331,15.84,0.048495138105,-0.007528900711,-0.035439962686,0.000209376384,0.002127332296,0.000627047028
211,P4,77.391,16.331,19.8,0.057102489795,-0.008553878976,-0.035438790162,0.000201256852,0.002150960599,0.00060219165
212,P3,77.391,0.181,15.84,0.060777516446,-0.007520677948,-0.040206402944,0.000347177538,0.002166399987,0.000774337334
213,P4,77.391,0.181,19.8,0.069672356218,-0.008551281189,-0.040203742109,0.000352504041,0.002214456823,0.000761487412
214,P3,57.491,20.451,15.84,0.050459244359,-0.009227213515,-0.008844057862,7.2553577e-05,0.000939600053,-0.000454783418
215,P4,57.491,20.451,19.8,0.055746312931,-0.010024217868,-0.008845066665,9.6501491e-05,0.000894824691,0.0001840128
216,P3,47.491,20.451,15.84,0.050461349022,-0.007630614372,-0.002264183209,0.000555579475,0.000892011239,-0.000347488201
217,P4,47.491,20.451,19.8,0.055747933743,-0.009406623585,-0.002265188018,0.000560737714,0.000862784951,0.000323522162
218,P3,75.041,0.181,15.84,0.056841682862,-0.009000979983,-0.033854817121,0.000256434716,0.002191115826,0.000595131056
219,P4,75.041,0.181,19.8,0.06551168709,-0.010014953046,-0.033854805675,0.000257335861,0.002192568762,0.000614402323
220,P3,75.041,16.331,15.84,0.047059637294,-0.009000981536,-0.029695910311,0.00025700005,0.002197478713,0.000613329831
221,P4,75.041,16.331,19.8,0.055759768572,-0.010014951493,-0.029695917817,0.000256975518,0.002199115903,0.000596203549
222,P3,75.041,9.081,15.84,0.051512777223,-0.009000998425,-0.03156449902,0.000258649262,0.002201335557,0.000611810907
223,P4,75.041,9.081,19.8,0.060075745648,-0.010014934604,-0.031561733123,0.000257555588,0.002205033047,0.000597722473
225,P4,72.491,9.081,19.8,0.060073992624,-0.011510001787,-0.026018366956,0.000245646259,0.002122722769,0.000586396465
226,base,27.9,3.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,S1,27.9,3.251,3.96,0.012555011683,-8.024054e-06,-1.840975e-06,3.750691e-06,0.005507965476,0.000852525418
228,base,27.9,12.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,S1,27.9,12.526,3.96,0.0,0.0,0.0,0.0,0.0,0.0
230,base,-2.623,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,S1,-2.623,16.5,3.96,0.0,0.0,0.0,0.0,0.0,0.0
232,base,27.6,3.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,S1,27.6,3.251,3.96,0.0,0.0,0.0,0.0,0.0,0.0
234,base,27.6,12.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,S1,27.6,12.526,3.96,0.0,0.0,0.0,0.0,0.0,0.0
236,base,25.2,4.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,S1,25.2,4.741,3.96,0.0,0.0,0.0,0.0,0.0,0.0
238,base,24.9,4.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,S1,24.9,4.591,3.96,0.0,0.0,0.0,0.0,0.0,0.0
240,base,26.404,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,S1,26.404,3.3,3.96,0.0,0.0,0.0,0.0,0.0,0.0
242,base,26.279,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,S1,26.279,3.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0
244,base,-2.623,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,S1,-2.623,16.2,3.96,0.004749000638,0.000229339167,-0.000204826862,-8.9225486e-05,0.002268881647,-0.000165907562
246,base,-3.3,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,S1,-3.3,0.366,3.96,0.009648866937,-0.000434887485,0.000164192295,0.000203902355,0.002792439818,-0.000457214947
248,base,-3.3,15.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,S1,-3.3,15.783,3.96,0.007085031297,-0.000229507415,0.000137408101,0.000109781687,0.002600315849,-0.00046388924
250,base,-3.648,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,S1,-3.648,17.25,3.96,0.0,0.0,0.0,0.0,0.0,0.0
252,base,-3.9,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,S1,-3.9,0.366,3.96,0.0,0.0,0.0,0.0,0.0,0.0
254,base,-3.9,15.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,S1,-3.9,15.783,3.96,0.0,0.0,0.0,0.0,0.0,0.0
256,base,-3.648,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,S1,-3.648,14.4,3.96,0.006267451717,-0.002290530047,0.000205831867,-0.000730263631,0.002449613862,0.000292702364
258,base,-3.648,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,S1,-3.648,1.8,3.96,0.008982457801,-0.002236851971,0.000115061236,0.00091481585,0.003526770128,9.3473375e-05
260,base,-3.648,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,S1,-3.648,-1.05,3.96,0.0,0.0,0.0,0.0,0.0,0.0
262,base,-2.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,S1,-2.623,0.0,3.96,0.005326371081,-0.001356989637,-0.000207680454,0.000616179986,0.002539000292,-0.000182585149
264,base,-2.623,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
